"19:25",21.56
"19:30",21.56
"19:35",21.56
"19:40",21.56
"19:45",21.56
"19:50",21.56
"19:55",21.63
"20:00",21.63
"20:05",21.63
"20:10",21.63
"20:15",21.69
"20:20",21.69
"20:25",21.69
"20:30",21.69
"20:35",21.75
"20:40",21.75
"20:45",21.75
"20:50",21.75
"20:55",21.75
"21:00",21.75
"21:05",21.75
"21:10",21.75
"21:15",21.81
"21:20",21.81
"21:25",21.81
"21:30",21.81
"21:35",21.81
"21:40",21.81
"21:45",21.81
"21:50",21.81
"21:55",21.81
"22:00",21.81
"22:05",21.81
"22:10",21.81
"22:15",21.81
"22:20",21.81
"22:25",21.81
"22:30",21.81
"22:35",21.81
"22:40",21.81
"22:45",21.81
"22:50",21.81
"22:55",21.81
"23:00",21.81
"23:05",21.81
"23:10",21.81
"23:15",21.81
"23:20",21.81
"23:25",21.81
"23:30",21.81
"23:35",21.81
"23:40",21.81
"23:45",21.81
"23:50",21.81
"23:55",21.81
